,am_ep,paradiselost,fq1596,fowre_hymnes,axiochus,prothalamion
infatiate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
infect,0.0,2.252762968495368,0.0,0.0,0.0,0.0
infection,0.0,1.8472978603872037,0.0,1.8472978603872037,0.0,0.0
infectious,0.0,0.0,2.252762968495368,0.0,0.0,0.0
infeebled,0.0,2.252762968495368,0.0,0.0,0.0,0.0
infer,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inferior,0.0,18.472978603872036,3.6945957207744073,0.0,0.0,0.0
infernal,0.0,32.751931546643874,24.953852606966763,0.0,1.5596157879354227,0.0
infernis,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inferred,0.0,0.0,2.252762968495368,0.0,0.0,0.0
infers,0.0,6.758288905486104,0.0,0.0,0.0,0.0
infest,0.0,0.0,20.274866716458313,0.0,0.0,0.0
infestered,0.0,0.0,2.252762968495368,0.0,0.0,0.0
infidel,0.0,2.252762968495368,0.0,0.0,0.0,0.0
infield,0.0,0.0,2.252762968495368,0.0,0.0,0.0
infinitely,0.0,4.505525936990736,0.0,0.0,0.0,0.0
infinitude,0.0,4.505525936990736,0.0,0.0,0.0,0.0
infirm,0.0,2.252762968495368,0.0,0.0,0.0,0.0
infirmer,0.0,2.252762968495368,0.0,0.0,0.0,0.0
infirmities,0.0,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0
infirmity,0.0,0.0,18.022103747962944,0.0,0.0,0.0
infix,0.0,0.0,2.252762968495368,0.0,0.0,0.0
infixed,0.0,3.6945957207744073,12.931085022710425,0.0,0.0,0.0
infixes,0.0,0.0,4.505525936990736,0.0,0.0,0.0
inflame,0.0,3.1192315758708453,14.036542091418804,3.1192315758708453,0.0,0.0
inflamed,0.0,9.236489301936018,27.709467905808054,0.0,0.0,0.0
inflames,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
inflammation,0.0,0.0,0.0,0.0,2.252762968495368,0.0
inflict,0.0,3.6945957207744073,5.541893581161611,0.0,0.0,0.0
inflicted,0.0,4.505525936990736,0.0,0.0,0.0,0.0
inflicting,0.0,0.0,2.252762968495368,0.0,0.0,0.0
inflicts,0.0,0.0,4.505525936990736,0.0,0.0,0.0
inforced,0.0,0.0,29.55676576619526,1.8472978603872037,0.0,0.0
inform,1.8472978603872037,0.0,5.541893581161611,0.0,0.0,0.0
informed,0.0,4.678847363806268,3.1192315758708453,1.5596157879354227,0.0,0.0
informidable,0.0,2.252762968495368,0.0,0.0,0.0,0.0
informing,0.0,2.252762968495368,0.0,0.0,0.0,0.0
infuriate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
infurious,0.0,0.0,2.252762968495368,0.0,0.0,0.0
infuse,0.0,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0
infused,0.0,6.238463151741691,1.5596157879354227,1.5596157879354227,0.0,0.0
infusion,1.5596157879354227,0.0,1.5596157879354227,1.5596157879354227,0.0,0.0
ingate,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ingenderd,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ingenerate,0.0,0.0,2.252762968495368,0.0,0.0,0.0
inglorious,0.0,7.389191441548815,7.389191441548815,0.0,0.0,0.0
ingorged,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ingos,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ingraft,0.0,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0
ingrate,0.0,3.6945957207744073,3.6945957207744073,0.0,0.0,0.0
ingrateful,0.0,4.505525936990736,0.0,0.0,0.0,0.0
ingredients,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ingrossed,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ingulft,0.0,4.505525936990736,0.0,0.0,0.0,0.0
inhabit,0.0,4.505525936990736,0.0,0.0,0.0,0.0
inhabitant,0.0,4.505525936990736,0.0,0.0,0.0,0.0
inhabitants,0.0,3.6945957207744073,0.0,0.0,1.8472978603872037,0.0
inhabited,0.0,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0
inherit,1.8472978603872037,0.0,1.8472978603872037,0.0,0.0,0.0
inheritance,0.0,1.5596157879354227,1.5596157879354227,1.5596157879354227,0.0,0.0
inhospitable,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inhospitably,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inhuman,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inhumanity,0.0,0.0,2.252762968495368,0.0,0.0,0.0
inhumanly,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inimitable,0.0,2.252762968495368,0.0,0.0,0.0,0.0
iniquities,0.0,2.252762968495368,0.0,0.0,0.0,0.0
iniquity,0.0,0.0,6.758288905486104,0.0,0.0,0.0
injoinst,0.0,2.252762968495368,0.0,0.0,0.0,0.0
injunction,0.0,2.252762968495368,0.0,0.0,0.0,0.0
injure,0.0,2.252762968495368,0.0,0.0,0.0,0.0
injured,0.0,4.505525936990736,0.0,0.0,0.0,0.0
injuries,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
injurious,0.0,0.0,2.252762968495368,0.0,0.0,0.0
injury,0.0,3.6945957207744073,7.389191441548815,0.0,0.0,0.0
ink,0.0,0.0,2.252762968495368,0.0,0.0,0.0
inlaid,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inland,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
inlay,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inly,0.0,1.5596157879354227,104.49425779167332,6.238463151741691,0.0,0.0
inmate,0.0,4.505525936990736,0.0,0.0,0.0,0.0
inmost,0.0,7.798078939677113,3.1192315758708453,4.678847363806268,0.0,0.0
inn,0.0,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0
inner,1.5596157879354227,0.0,24.953852606966763,3.1192315758708453,0.0,0.0
innocents,0.0,0.0,2.252762968495368,0.0,0.0,0.0
innovation,0.0,0.0,2.252762968495368,0.0,0.0,0.0
innumerable,0.0,33.251361486969664,1.8472978603872037,0.0,0.0,0.0
innumerous,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ino,0.0,0.0,4.505525936990736,0.0,0.0,0.0
inoes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
inoffensive,0.0,6.758288905486104,0.0,0.0,0.0,0.0
inogene,0.0,0.0,2.252762968495368,0.0,0.0,0.0
inordinate,0.0,4.505525936990736,0.0,0.0,0.0,0.0
inquest,0.0,0.0,4.505525936990736,0.0,0.0,0.0
inquired,0.0,0.0,15.769340779467576,0.0,0.0,0.0
inquires,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
inquiry,0.0,0.0,2.252762968495368,0.0,0.0,0.0
inquisition,0.0,0.0,2.252762968495368,0.0,0.0,0.0
inroad,0.0,4.505525936990736,0.0,0.0,0.0,0.0
inroads,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inrould,0.0,2.252762968495368,0.0,0.0,0.0,0.0
insant,0.0,0.0,2.252762968495368,0.0,0.0,0.0
insatiate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
insect,0.0,6.758288905486104,0.0,0.0,0.0,0.0
insensate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
insensible,0.0,4.505525936990736,0.0,0.0,0.0,0.0
insensibly,0.0,4.505525936990736,0.0,0.0,0.0,0.0
inseparable,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inseparably,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inshrine,0.0,2.252762968495368,0.0,0.0,0.0,0.0
insight,1.8472978603872037,0.0,9.236489301936018,0.0,0.0,0.0
insignia,0.0,2.252762968495368,0.0,0.0,0.0,0.0
insinuate,0.0,0.0,2.252762968495368,0.0,0.0,0.0
insinuating,0.0,2.252762968495368,0.0,0.0,0.0,0.0
insolence,0.0,2.252762968495368,0.0,0.0,0.0,0.0
insolent,0.0,0.0,15.769340779467576,0.0,0.0,0.0
insonuere,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inspection,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
inspires,0.0,4.505525936990736,0.0,0.0,0.0,0.0
inspiring,0.0,2.252762968495368,0.0,0.0,0.0,0.0
instant,0.0,5.541893581161611,7.389191441548815,0.0,0.0,0.0
instantly,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
instead,0.0,12.931085022710425,1.8472978603872037,0.0,0.0,0.0
instilled,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
instinct,0.0,9.011051873981472,0.0,0.0,0.0,0.0
instinctive,0.0,2.252762968495368,0.0,0.0,0.0,0.0
instituted,0.0,0.0,0.0,0.0,2.252762968495368,0.0
instruct,0.0,3.6945957207744073,3.6945957207744073,0.0,0.0,0.0
instructed,0.0,3.6945957207744073,12.931085022710425,0.0,0.0,0.0
instructer,0.0,4.505525936990736,0.0,0.0,0.0,0.0
instruction,0.0,2.252762968495368,0.0,0.0,0.0,0.0
instructs,0.0,2.252762968495368,0.0,0.0,0.0,0.0
instrument,1.5596157879354227,4.678847363806268,10.917310515547959,0.0,0.0,0.0
instrumental,0.0,4.505525936990736,0.0,0.0,0.0,0.0
instruments,0.0,1.5596157879354227,14.036542091418804,1.5596157879354227,0.0,0.0
insufferably,0.0,2.252762968495368,0.0,0.0,0.0,0.0
insulting,0.0,4.505525936990736,0.0,0.0,0.0,0.0
insuperable,0.0,2.252762968495368,0.0,0.0,0.0,0.0
insupportable,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
insurrection,0.0,2.252762968495368,0.0,0.0,0.0,0.0
integrity,0.0,3.6945957207744073,0.0,1.8472978603872037,0.0,0.0
intellect,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intellectual,0.0,9.011051873981472,0.0,0.0,0.0,0.0
intelligence,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
intelligences,0.0,0.0,0.0,2.252762968495368,0.0,0.0
intelligent,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intelligential,0.0,4.505525936990736,0.0,0.0,0.0,0.0
intemperance,0.0,1.8472978603872037,9.236489301936018,0.0,0.0,0.0
intemperate,0.0,0.0,11.26381484247684,0.0,0.0,0.0
intend,0.0,7.389191441548815,12.931085022710425,0.0,0.0,0.0
intended,0.0,11.083787162323222,18.472978603872036,0.0,0.0,0.0
intendiment,0.0,0.0,6.758288905486104,0.0,0.0,0.0
intends,0.0,18.022103747962944,0.0,0.0,0.0,0.0
intense,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intentive,0.0,0.0,2.252762968495368,0.0,0.0,0.0
intents,0.0,0.0,6.758288905486104,0.0,0.0,0.0
intercede,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intercedes,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intercept,0.0,9.011051873981472,0.0,0.0,0.0,0.0
intercession,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intercessor,0.0,6.758288905486104,0.0,0.0,0.0,0.0
interchange,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interchanged,0.0,0.0,2.252762968495368,0.0,0.0,0.0
intercourse,0.0,9.011051873981472,0.0,0.0,0.0,0.0
interdicted,0.0,4.505525936990736,0.0,0.0,0.0,0.0
interdiction,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interest,0.0,0.0,2.252762968495368,0.0,0.0,0.0
interfused,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interlace,0.0,0.0,2.252762968495368,0.0,0.0,0.0
interlacing,0.0,0.0,2.252762968495368,0.0,0.0,0.0
intermission,0.0,4.505525936990736,0.0,0.0,0.0,0.0
intermit,0.0,4.505525936990736,0.0,0.0,0.0,0.0
intermits,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intermitted,0.0,4.505525936990736,0.0,0.0,0.0,0.0
intermix,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intermixed,0.0,4.505525936990736,0.0,0.0,0.0,0.0
intern,0.0,2.252762968495368,0.0,0.0,0.0,0.0
internal,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
interpose,0.0,4.505525936990736,0.0,0.0,0.0,0.0
interposed,0.0,11.26381484247684,0.0,0.0,0.0,0.0
interposes,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interposest,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interpret,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interpreted,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interpreter,0.0,4.505525936990736,0.0,0.0,0.0,0.0
interrupt,0.0,11.26381484247684,0.0,0.0,0.0,0.0
interrupted,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interval,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intervene,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interview,0.0,4.505525936990736,0.0,0.0,0.0,0.0
intervolved,0.0,2.252762968495368,0.0,0.0,0.0,0.0
interwove,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intestine,0.0,6.758288905486104,0.0,0.0,0.0,0.0
intima,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intimate,0.0,0.0,4.505525936990736,0.0,0.0,0.0
intolerable,0.0,0.0,2.252762968495368,0.0,0.0,0.0
intoxicated,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intransed,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intreatful,0.0,0.0,2.252762968495368,0.0,0.0,0.0
intreaty,0.0,0.0,6.758288905486104,0.0,0.0,0.0
intricacies,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intricate,0.0,5.541893581161611,3.6945957207744073,0.0,0.0,0.0
introduce,0.0,6.758288905486104,0.0,0.0,0.0,0.0
introduced,0.0,2.252762968495368,0.0,0.0,0.0,0.0
introlded,0.0,0.0,2.252762968495368,0.0,0.0,0.0
intrusion,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intuitive,0.0,2.252762968495368,0.0,0.0,0.0,0.0
intuse,0.0,0.0,2.252762968495368,0.0,0.0,0.0
inundation,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
inure,2.252762968495368,0.0,0.0,0.0,0.0,0.0
inutterable,0.0,2.252762968495368,0.0,0.0,0.0,0.0
invade,0.0,5.541893581161611,46.18244650968009,0.0,0.0,0.0
invaded,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
invaders,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
invalid,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inveigle,0.0,0.0,2.252762968495368,0.0,0.0,0.0
invented,0.0,5.541893581161611,5.541893581161611,0.0,0.0,0.0
inventer,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inventers,0.0,2.252762968495368,0.0,0.0,0.0,0.0
invention,3.6945957207744073,3.6945957207744073,0.0,0.0,0.0,0.0
inventions,0.0,4.505525936990736,0.0,0.0,0.0,0.0
invents,0.0,2.252762968495368,0.0,0.0,0.0,0.0
invest,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
invested,0.0,2.252762968495368,0.0,0.0,0.0,0.0
invests,0.0,4.505525936990736,0.0,0.0,0.0,0.0
invincible,0.0,6.758288905486104,0.0,0.0,0.0,0.0
invincibly,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inviolable,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
inviolate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inviolated,0.0,0.0,2.252762968495368,0.0,0.0,0.0
invisible,0.0,29.285918590439785,0.0,0.0,0.0,0.0
invisibly,0.0,2.252762968495368,0.0,0.0,0.0,0.0
invite,0.0,5.541893581161611,1.8472978603872037,0.0,0.0,0.0
invited,0.0,2.252762968495368,0.0,0.0,0.0,0.0
invites,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inviting,0.0,4.505525936990736,0.0,0.0,0.0,0.0
invoke,0.0,4.505525936990736,0.0,0.0,0.0,0.0
invoked,0.0,6.758288905486104,0.0,0.0,0.0,0.0
involve,0.0,2.252762968495368,0.0,0.0,0.0,0.0
involved,0.0,13.516577810972208,0.0,0.0,0.0,0.0
invulnerable,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
inwardly,0.0,1.5596157879354227,18.715389455225072,1.5596157879354227,0.0,0.0
inwove,0.0,2.252762968495368,0.0,0.0,0.0,0.0
inwoven,0.0,2.252762968495368,0.0,0.0,0.0,0.0
iocante,0.0,0.0,2.252762968495368,0.0,0.0,0.0
iohn,0.0,0.0,0.0,2.252762968495368,0.0,0.0
iolas,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ionathan,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ionian,0.0,2.252762968495368,0.0,0.0,0.0,0.0
iordan,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ioseph,0.0,0.0,2.252762968495368,0.0,0.0,0.0
iotryumph,0.0,0.0,0.0,2.252762968495368,0.0,0.0
ioue,4.678847363806268,0.0,51.467321001868946,0.0,0.0,3.1192315758708453
ioues,1.8472978603872037,0.0,18.472978603872036,0.0,0.0,0.0
ioy,2.252762968495368,0.0,0.0,0.0,0.0,0.0
ioyfulnes,0.0,0.0,0.0,0.0,2.252762968495368,0.0
ioyfulst,2.252762968495368,0.0,0.0,0.0,0.0,0.0
iphimedia,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ipso,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ireland,1.8472978603872037,0.0,7.389191441548815,0.0,0.0,0.0
irena,0.0,0.0,11.26381484247684,0.0,0.0,0.0
irenaes,0.0,0.0,6.758288905486104,0.0,0.0,0.0
irenas,0.0,0.0,4.505525936990736,0.0,0.0,0.0
irene,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ires,0.0,0.0,2.252762968495368,0.0,0.0,0.0
iris,0.0,5.541893581161611,1.8472978603872037,0.0,0.0,0.0
irish,0.0,0.0,4.505525936990736,0.0,0.0,0.0
irks,0.0,0.0,6.758288905486104,0.0,0.0,0.0
irksome,0.0,5.541893581161611,12.931085022710425,0.0,0.0,0.0
irradiance,0.0,2.252762968495368,0.0,0.0,0.0,0.0
irradiate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
irrational,0.0,4.505525936990736,0.0,0.0,0.0,0.0
irreconcileable,0.0,2.252762968495368,0.0,0.0,0.0,0.0
irregular,0.0,2.252762968495368,0.0,0.0,0.0,0.0
irrenowned,0.0,0.0,2.252762968495368,0.0,0.0,0.0
irreparable,0.0,2.252762968495368,0.0,0.0,0.0,0.0
irresistible,0.0,2.252762968495368,0.0,0.0,0.0,0.0
irresolute,0.0,2.252762968495368,0.0,0.0,0.0,0.0
irreverent,0.0,2.252762968495368,0.0,0.0,0.0,0.0
irrevocable,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
irriguous,0.0,2.252762968495368,0.0,0.0,0.0,0.0
irrita,0.0,2.252762968495368,0.0,0.0,0.0,0.0
isaac,0.0,2.252762968495368,0.0,0.0,0.0,0.0
isis,0.0,1.8472978603872037,12.931085022710425,0.0,0.0,0.0
island,0.0,3.1192315758708453,17.15577366728965,0.0,3.1192315758708453,0.0
islands,0.0,0.0,15.769340779467576,0.0,0.0,0.0
isle,0.0,1.8472978603872037,12.931085022710425,0.0,0.0,0.0
isles,0.0,13.516577810972208,0.0,0.0,0.0,0.0
ismaell,0.0,0.0,2.252762968495368,0.0,0.0,0.0
israel,0.0,9.011051873981472,0.0,0.0,0.0,0.0
isse,0.0,0.0,2.252762968495368,0.0,0.0,0.0
issue,0.0,3.1192315758708453,40.550010486320986,0.0,0.0,1.5596157879354227
issued,0.0,5.541893581161611,31.404063626582463,0.0,0.0,0.0
issues,0.0,2.252762968495368,0.0,0.0,0.0,0.0
issuing,0.0,9.357694727612536,9.357694727612536,0.0,0.0,1.5596157879354227
iste,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ister,0.0,0.0,2.252762968495368,0.0,0.0,0.0
italian,0.0,2.252762968495368,0.0,0.0,0.0,0.0
italy,0.0,0.0,2.252762968495368,0.0,0.0,0.0
itched,0.0,0.0,2.252762968495368,0.0,0.0,0.0
iterate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ith,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ithuriel,0.0,6.758288905486104,0.0,0.0,0.0,0.0
its,0.0,3.6945957207744073,7.389191441548815,0.0,0.0,0.0
itself,0.0,0.0,2.252762968495368,0.0,0.0,0.0
iunats,2.252762968495368,0.0,0.0,0.0,0.0,0.0
iunipere,2.252762968495368,0.0,0.0,0.0,0.0,0.0
iuno,1.5596157879354227,0.0,1.5596157879354227,0.0,1.5596157879354227,0.0
iunoes,0.0,0.0,4.505525936990736,0.0,0.0,0.0
iupiter,0.0,0.0,0.0,0.0,2.252762968495368,0.0
iupiters,0.0,0.0,0.0,0.0,2.252762968495368,0.0
iustwrath,0.0,0.0,0.0,2.252762968495368,0.0,0.0
iv,0.0,2.252762968495368,0.0,0.0,0.0,0.0
ivsde,0.0,0.0,0.0,2.252762968495368,0.0,0.0
ivstice,0.0,0.0,2.252762968495368,0.0,0.0,0.0
ivy,0.0,1.8472978603872037,20.32027646425924,0.0,0.0,0.0
ix,1.5596157879354227,1.5596157879354227,9.357694727612536,0.0,0.0,0.0
ixion,0.0,0.0,2.252762968495368,0.0,0.0,0.0
iülus,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jacket,0.0,0.0,4.505525936990736,0.0,0.0,0.0
jacob,0.0,4.505525936990736,0.0,0.0,0.0,0.0
jaculation,0.0,2.252762968495368,0.0,0.0,0.0,0.0
jade,0.0,0.0,9.011051873981472,0.0,0.0,0.0
jagged,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jangling,0.0,2.252762968495368,0.0,0.0,0.0,0.0
janus,0.0,2.252762968495368,0.0,0.0,0.0,0.0
japhet,0.0,2.252762968495368,0.0,0.0,0.0,0.0
jar,1.5596157879354227,0.0,15.596157879354227,1.5596157879354227,0.0,0.0
jarr,0.0,2.252762968495368,0.0,0.0,0.0,0.0
jarring,0.0,4.505525936990736,0.0,0.0,0.0,0.0
jasper,0.0,5.541893581161611,1.8472978603872037,0.0,0.0,0.0
jav,0.0,2.252762968495368,0.0,0.0,0.0,0.0
javans,0.0,2.252762968495368,0.0,0.0,0.0,0.0
javelin,0.0,0.0,4.505525936990736,0.0,0.0,0.0
jaw,0.0,0.0,6.758288905486104,0.0,0.0,0.0
jaws,0.0,3.6945957207744073,14.77838288309763,0.0,0.0,0.0
jays,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jealous,0.0,5.541893581161611,38.79325506813128,0.0,0.0,0.0
jealousies,0.0,2.252762968495368,0.0,0.0,0.0,0.0
jealousy,0.0,1.5596157879354227,31.192315758708453,1.5596157879354227,0.0,0.0
jehovah,0.0,6.758288905486104,0.0,0.0,0.0,0.0
jelly,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jeopard,0.0,0.0,0.0,0.0,2.252762968495368,0.0
jeopardy,0.0,0.0,40.549733432916625,0.0,0.0,0.0
jerks,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jesses,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jest,0.0,0.0,9.011051873981472,0.0,0.0,0.0
jesting,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jesus,0.0,4.505525936990736,0.0,0.0,0.0,0.0
jet,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jewel,1.8472978603872037,0.0,7.389191441548815,0.0,0.0,0.0
jewels,0.0,0.0,5.541893581161611,1.8472978603872037,0.0,0.0
jewish,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jingling,0.0,2.252762968495368,0.0,0.0,0.0,0.0
jocund,0.0,6.758288905486104,0.0,0.0,0.0,0.0
johannis,0.0,2.252762968495368,0.0,0.0,0.0,0.0
john,0.0,4.505525936990736,0.0,0.0,0.0,0.0
joined,0.0,34.3115473345793,14.036542091418804,1.5596157879354227,0.0,0.0
joining,0.0,3.1192315758708453,4.678847363806268,0.0,1.5596157879354227,0.0
joins,0.0,4.505525936990736,0.0,0.0,0.0,0.0
joint,0.0,12.931085022710425,22.167574324646445,0.0,0.0,0.0
jointed,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
jointly,0.0,0.0,0.0,2.252762968495368,0.0,0.0
joints,0.0,3.6945957207744073,11.083787162323222,0.0,0.0,0.0
jolliment,0.0,0.0,6.758288905486104,0.0,0.0,0.0
jollities,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jollity,1.5596157879354227,1.5596157879354227,15.596157879354227,0.0,0.0,0.0
jolly,0.0,0.0,40.64055292851848,1.8472978603872037,0.0,0.0
jordan,0.0,2.252762968495368,0.0,0.0,0.0,0.0
jordans,0.0,2.252762968495368,0.0,0.0,0.0,0.0
joshua,0.0,2.252762968495368,0.0,0.0,0.0,0.0
josiah,0.0,2.252762968495368,0.0,0.0,0.0,0.0
journ,0.0,2.252762968495368,0.0,0.0,0.0,0.0
journal,0.0,0.0,2.252762968495368,0.0,0.0,0.0
journed,0.0,2.252762968495368,0.0,0.0,0.0,0.0
journey,0.0,18.472978603872036,44.33514864929289,0.0,0.0,0.0
journeyed,0.0,2.252762968495368,0.0,0.0,0.0,0.0
journeys,0.0,5.541893581161611,3.6945957207744073,0.0,0.0,0.0
joust,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
jousted,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
jousts,0.0,0.0,6.758288905486104,0.0,0.0,0.0
jove,0.0,16.625680743484832,1.8472978603872037,0.0,0.0,0.0
joves,0.0,2.252762968495368,0.0,0.0,0.0,0.0
jovial,0.0,0.0,2.252762968495368,0.0,0.0,0.0
joyance,1.5596157879354227,0.0,14.036542091418804,1.5596157879354227,0.0,0.0
joyed,1.5596157879354227,1.5596157879354227,48.348089425998104,0.0,0.0,0.0
joyest,0.0,0.0,2.252762968495368,0.0,0.0,0.0
joyeth,0.0,0.0,0.0,2.252762968495368,0.0,0.0
joyful,3.1192315758708453,0.0,3.1192315758708453,0.0,1.5596157879354227,0.0
joyfully,0.0,0.0,6.758288905486104,0.0,0.0,0.0
joyfulness,0.0,0.0,6.758288905486104,0.0,0.0,0.0
joying,1.5596157879354227,1.5596157879354227,6.238463151741691,0.0,0.0,0.0
joyless,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
joynd,0.0,2.252762968495368,0.0,0.0,0.0,0.0
joyously,0.0,0.0,2.252762968495368,0.0,0.0,0.0
jubilant,0.0,2.252762968495368,0.0,0.0,0.0,0.0
jubilee,0.0,2.252762968495368,0.0,0.0,0.0,0.0
jubilie,0.0,2.252762968495368,0.0,0.0,0.0,0.0
juciest,0.0,2.252762968495368,0.0,0.0,0.0,0.0
judah,0.0,2.252762968495368,0.0,0.0,0.0,0.0
judged,0.0,31.404063626582463,9.236489301936018,0.0,0.0,0.0
judgements,0.0,3.1192315758708453,4.678847363806268,1.5596157879354227,0.0,0.0
judges,0.0,3.1192315758708453,9.357694727612536,0.0,3.1192315758708453,0.0
judgest,0.0,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0
judgments,0.0,2.252762968495368,0.0,0.0,0.0,0.0
judicious,0.0,6.758288905486104,0.0,0.0,0.0,0.0
juggling,0.0,0.0,2.252762968495368,0.0,0.0,0.0
juice,0.0,0.0,6.758288905486104,0.0,0.0,0.0
juncates,0.0,0.0,2.252762968495368,0.0,0.0,0.0
juniper,0.0,0.0,1.8472978603872037,0.0,1.8472978603872037,0.0
juno,0.0,4.505525936990736,0.0,0.0,0.0,0.0
jupiter,0.0,2.252762968495368,0.0,0.0,0.0,0.0
